city,year,electoral_district,mention_count
Pieksämäki,2009,Mikkelin vaalipiiri,1
Pieksämäki,2008,Keski-Suomen vaalipiiri,1
Pieksämäki,2008,Kymen läänin vaalipiiri,1
Pieksämäki,2011,Keski-Suomen vaalipiiri,2
Pieksämäki,2008,Mikkelin vaalipiiri,1
Pieksämäki,2007,Kymen läänin vaalipiiri,1
Pieksämäki,2012,Mikkelin vaalipiiri,1
Pieksämäki,2013,Kymen vaalipiiri,1
Pieksämäki,2010,Oulun läänin vaalipiiri,1
Pieksämäki,2012,Oulun vaalipiiri,1
Forssa,2010,Varsinais-Suomen vaalipiiri,1
Forssa,2012,Hämeen läänin eteläinen vaalipiiri,2
Forssa,2005,Turun läänin pohjoinen vaalipiiri,1
Forssa,2011,Varsinais-Suomen vaalipiiri,2
Forssa,2013,Varsinais-Suomen vaalipiiri,2
Forssa,2013,Pirkanmaan vaalipiiri,2
Forssa,2005,Hämeen läänin eteläinen vaalipiiri,7
Forssa,2006,Hämeen vaalipiiri,1
Forssa,2011,Hämeen vaalipiiri,5
Forssa,2008,Kymen vaalipiiri,1
Forssa,2012,Hämeen vaalipiiri,4
Forssa,2004,Hämeen läänin eteläinen vaalipiiri,1
Forssa,2006,Helsingin vaalipiiri,2
Forssa,2005,Keski-Suomen vaalipiiri,1
Forssa,2011,Keski-Suomen vaalipiiri,1
Forssa,2012,Vaasan vaalipiiri,1
Forssa,2004,Kymen läänin vaalipiiri,1
Forssa,2006,Varsinais-Suomen vaalipiiri,1
Forssa,2005,Kymen vaalipiiri,1
Forssa,2008,Hämeen vaalipiiri,1
Forssa,2006,Kymen läänin vaalipiiri,1
Forssa,2013,Hämeen läänin eteläinen vaalipiiri,3
Forssa,2010,Hämeen läänin eteläinen vaalipiiri,1
Forssa,2004,Uudenmaan vaalipiiri,1
Forssa,2009,Vaasan läänin vaalipiiri,1
Forssa,2013,Hämeen vaalipiiri,2
Forssa,2006,Pohjois-Karjalan läänin vaalipiiri,1
Forssa,2008,Helsingin vaalipiiri,1
Forssa,2008,Pirkanmaan vaalipiiri,1
Forssa,2004,Helsingin kaupungin vaalipiiri,1
Forssa,2013,Satakunnan vaalipiiri,1
Forssa,2011,Hämeen läänin eteläinen vaalipiiri,3
Forssa,2004,Turun läänin pohjoinen vaalipiiri,1
Forssa,2005,Uudenmaan vaalipiiri,1
Forssa,2011,Vaasan vaalipiiri,1
Forssa,2011,Uudenmaan vaalipiiri,1
Forssa,2011,Helsingin vaalipiiri,1
Akaa,2006,Vaasan vaalipiiri,1
Akaa,2009,Keski-Suomen vaalipiiri,1
Akaa,2012,Pirkanmaan vaalipiiri,2
Akaa,2013,Pirkanmaan vaalipiiri,1
Akaa,2007,Hämeen läänin pohjoinen vaalipiiri,1
Akaa,2009,Pirkanmaan vaalipiiri,1
Akaa,2009,Vaasan vaalipiiri,1
Orimattila,2010,Hämeen vaalipiiri,3
Orimattila,2012,Hämeen vaalipiiri,4
Orimattila,2009,Hämeen vaalipiiri,1
Orimattila,2004,Turun läänin pohjoinen vaalipiiri,1
Orimattila,2008,Hämeen vaalipiiri,1
Orimattila,2011,Keski-Suomen vaalipiiri,1
Orimattila,2011,Hämeen vaalipiiri,4
Orimattila,2005,Kuopion vaalipiiri,1
Orimattila,2013,Hämeen vaalipiiri,1
Orimattila,2006,Hämeen vaalipiiri,1
Orimattila,2010,Oulun läänin vaalipiiri,1
Loimaa,2005,Mikkelin vaalipiiri,1
Loimaa,2005,Keski-Suomen vaalipiiri,4
Loimaa,2006,Varsinais-Suomen vaalipiiri,3
Loimaa,2010,Varsinais-Suomen vaalipiiri,3
Loimaa,2012,Varsinais-Suomen vaalipiiri,3
Loimaa,2008,Pirkanmaan vaalipiiri,1
Loimaa,2011,Varsinais-Suomen vaalipiiri,2
Loimaa,2006,Vaasan läänin vaalipiiri,1
Loimaa,2006,Lapin vaalipiiri,1
Loimaa,2004,Varsinais-Suomen vaalipiiri,2
Loimaa,2004,Vaasan läänin vaalipiiri,1
Loimaa,2007,Helsingin kaupungin vaalipiiri,1
Loimaa,2007,Turun läänin eteläinen vaalipiiri,1
Loimaa,2013,Pirkanmaan vaalipiiri,1
Loimaa,2011,Lapin vaalipiiri,1
Loimaa,2005,Pohjois-Savon vaalipiiri,1
Loimaa,2005,Oulun vaalipiiri,1
Loimaa,2005,Vaasan läänin vaalipiiri,1
Loimaa,2013,Varsinais-Suomen vaalipiiri,3
Loimaa,2005,Oulun läänin vaalipiiri,1
Loimaa,2005,Pirkanmaan vaalipiiri,3
Loimaa,2008,Varsinais-Suomen vaalipiiri,1
Loimaa,2005,Varsinais-Suomen vaalipiiri,1
Loimaa,2011,Hämeen läänin eteläinen vaalipiiri,1
Kauhava,2004,Kuopion läänin vaalipiiri,2
Kauhava,2012,Vaasan vaalipiiri,34
Kauhava,2004,Vaasan vaalipiiri,4
Kauhava,2012,Uudenmaan vaalipiiri,4
Kauhava,2005,Vaasan vaalipiiri,8
Kauhava,2010,Oulun vaalipiiri,3
Kauhava,2008,Vaasan vaalipiiri,3
Kauhava,2012,Pirkanmaan vaalipiiri,1
Kauhava,2009,Vaasan vaalipiiri,1
Kauhava,2012,Keski-Suomen vaalipiiri,2
Kauhava,2006,Vaasan vaalipiiri,3
Kauhava,2009,Kuopion läänin vaalipiiri,1
Kauhava,2011,Vaasan vaalipiiri,3
Kauhava,2005,Vaasan läänin vaalipiiri,2
Kauhava,2009,Oulun vaalipiiri,1
Kauhava,2013,Uudenmaan vaalipiiri,1
Kauhava,2004,Vaasan läänin vaalipiiri,2
Kauhava,2007,Vaasan vaalipiiri,4
Kauhava,2013,Vaasan vaalipiiri,2
Kauhava,2006,Hämeen vaalipiiri,1
Kauhava,2004,Pirkanmaan vaalipiiri,1
Kauhava,2006,Kuopion läänin vaalipiiri,2
Kauhava,2007,Helsingin vaalipiiri,1
Kauhava,2009,Hämeen läänin pohjoinen vaalipiiri,1
Kauhava,2004,Oulun vaalipiiri,1
Kauhava,2006,Hämeen läänin eteläinen vaalipiiri,1
Kauhava,2005,Kuopion läänin vaalipiiri,1
Kauhava,2008,Kymen vaalipiiri,1
Kauhava,2013,NaN,1
Kauhava,2012,Kuopion läänin vaalipiiri,1
Kauhava,2010,Vaasan vaalipiiri,1
Kauhava,2012,Pohjois-Savon vaalipiiri,1
Kauhava,2006,Vaasan läänin vaalipiiri,1
Kauhava,2007,Kymen vaalipiiri,1
Kauhava,2012,Pohjois-Karjalan vaalipiiri,1
Kauhava,2004,Lapin vaalipiiri,1
Kauhava,2008,Vaasan läänin vaalipiiri,1
Kauhava,2004,Kymen vaalipiiri,1
Kauhava,2010,Kymen vaalipiiri,1
Uusikaupunki,2011,Kymen vaalipiiri,1
Uusikaupunki,2004,Hämeen läänin pohjoinen vaalipiiri,1
Uusikaupunki,2008,Helsingin kaupungin vaalipiiri,1
Uusikaupunki,2012,Varsinais-Suomen vaalipiiri,1
Uusikaupunki,2013,Varsinais-Suomen vaalipiiri,1
Uusikaupunki,2010,Varsinais-Suomen vaalipiiri,1
Uusikaupunki,2004,Oulun vaalipiiri,1
Uusikaupunki,2005,Hämeen vaalipiiri,1
Uusikaupunki,2008,Varsinais-Suomen vaalipiiri,1
Ylivieska,2007,Vaasan vaalipiiri,1
Ylivieska,2009,Oulun läänin vaalipiiri,2
Ylivieska,2005,Vaasan vaalipiiri,2
Ylivieska,2012,Oulun vaalipiiri,2
Ylivieska,2008,Oulun vaalipiiri,1
Ylivieska,2011,Oulun vaalipiiri,3
Ylivieska,2004,Vaasan vaalipiiri,1
Ylivieska,2010,Keski-Suomen vaalipiiri,1
Ylivieska,2011,Keski-Suomen vaalipiiri,2
Ylivieska,2013,Oulun vaalipiiri,1
Ylivieska,2004,Keski-Suomen vaalipiiri,1
Ylivieska,2009,Varsinais-Suomen vaalipiiri,1
Ylivieska,2007,Keski-Suomen vaalipiiri,1
Ylivieska,2007,Pirkanmaan vaalipiiri,1
Ylivieska,2012,Vaasan vaalipiiri,1
Ylivieska,2004,Kymen vaalipiiri,1
Ylivieska,2005,Keski-Suomen vaalipiiri,1
Ylivieska,2010,Oulun läänin vaalipiiri,1
Ylivieska,2008,Helsingin vaalipiiri,1
Ylivieska,2008,Vaasan vaalipiiri,1
Kuusamo,2007,Uudenmaan vaalipiiri,1
Kuusamo,2012,Lapin vaalipiiri,4
Kuusamo,2005,Kymen vaalipiiri,2
Kuusamo,2010,Oulun vaalipiiri,7
Kuusamo,2008,Oulun vaalipiiri,6
Kuusamo,2006,Oulun vaalipiiri,4
Kuusamo,2011,Oulun vaalipiiri,5
Kuusamo,2013,Oulun vaalipiiri,2
Kuusamo,2004,Oulun vaalipiiri,2
Kuusamo,2005,Oulun vaalipiiri,15
Kuusamo,2005,Oulun läänin vaalipiiri,1
Kuusamo,2009,Hämeen vaalipiiri,2
Kuusamo,2005,Uudenmaan vaalipiiri,2
Kuusamo,2007,Kymen läänin vaalipiiri,1
Kuusamo,2009,Oulun vaalipiiri,4
Kuusamo,2007,Satakunnan vaalipiiri,1
Kuusamo,2004,Uudenmaan vaalipiiri,2
Kuusamo,2005,Lapin vaalipiiri,2
Kuusamo,2007,Kuopion vaalipiiri,1
Kuusamo,2010,Oulun läänin vaalipiiri,1
Kuusamo,2007,Oulun vaalipiiri,3
Kuusamo,2007,Lapin vaalipiiri,1
Kuusamo,2008,Kuopion vaalipiiri,1
Kuusamo,2007,Helsingin kaupungin vaalipiiri,1
Kuusamo,2008,Keski-Suomen vaalipiiri,1
Kuusamo,2006,Varsinais-Suomen vaalipiiri,1
Kuusamo,2011,Vaasan vaalipiiri,1
Kuusamo,2008,Keski-Suomen läänin vaalipiiri,1
Kuusamo,2006,Oulun läänin vaalipiiri,1
Kuusamo,2008,Pirkanmaan vaalipiiri,1
Kuusamo,2011,Pirkanmaan vaalipiiri,1
Kuusamo,2005,Vaasan vaalipiiri,1
Kuusamo,2005,Keski-Suomen vaalipiiri,1
Kuusamo,2013,Pirkanmaan vaalipiiri,2
Kuusamo,2005,Kuopion vaalipiiri,1
Kuusamo,2010,Kymen läänin vaalipiiri,1
Kuusamo,2005,Helsingin vaalipiiri,1
Kuusamo,2009,Kymen läänin vaalipiiri,1
Kuusamo,2011,Lapin vaalipiiri,2
Kuusamo,2012,Uudenmaan vaalipiiri,1
Kuusamo,2012,Kymen vaalipiiri,1
Kuusamo,2008,Hämeen vaalipiiri,1
Kuusamo,2008,Oulun läänin vaalipiiri,1
Kuusamo,2013,Uudenmaan vaalipiiri,1
Parainen,2013,Varsinais-Suomen vaalipiiri,1
Parainen,2006,Turun läänin eteläinen vaalipiiri,1
Parainen,2013,Hämeen vaalipiiri,1
Parainen,2005,Turun läänin eteläinen vaalipiiri,1
Loviisa,2010,Kymen läänin vaalipiiri,9
Loviisa,2010,Oulun vaalipiiri,1
Loviisa,2008,Helsingin kaupungin vaalipiiri,2
Loviisa,2008,Helsingin vaalipiiri,2
Loviisa,2010,Uudenmaan vaalipiiri,5
Loviisa,2006,Kymen läänin vaalipiiri,3
Loviisa,2005,Uudenmaan vaalipiiri,2
Loviisa,2009,Kymen läänin vaalipiiri,1
Loviisa,2007,Pirkanmaan vaalipiiri,1
Loviisa,2008,Kymen läänin vaalipiiri,2
Loviisa,2013,Hämeen läänin eteläinen vaalipiiri,1
Loviisa,2010,Mikkelin vaalipiiri,3
Loviisa,2004,Uudenmaan vaalipiiri,1
Loviisa,2009,Keski-Suomen läänin vaalipiiri,2
Loviisa,2012,Hämeen läänin pohjoinen vaalipiiri,1
Loviisa,2005,Kymen läänin vaalipiiri,6
Loviisa,2010,Pohjois-Karjalan vaalipiiri,1
Loviisa,2010,Kymen vaalipiiri,2
Loviisa,2009,Uudenmaan vaalipiiri,1
Loviisa,2008,Hämeen läänin pohjoinen vaalipiiri,1
Loviisa,2004,Kymen läänin vaalipiiri,1
Loviisa,2009,Hämeen läänin eteläinen vaalipiiri,1
Loviisa,2013,Uudenmaan vaalipiiri,1
Loviisa,2008,Varsinais-Suomen vaalipiiri,1
Loviisa,2006,Kymen vaalipiiri,2
Loviisa,2011,Varsinais-Suomen vaalipiiri,1
Loviisa,2008,Kuopion vaalipiiri,1
Loviisa,2009,Uudenmaan läänin vaalipiiri,1
Loviisa,2010,Turun läänin eteläinen vaalipiiri,1
Loviisa,2004,Kymen vaalipiiri,2
Loviisa,2011,Pirkanmaan vaalipiiri,1
Loviisa,2009,Pirkanmaan vaalipiiri,1
Loviisa,2009,Turun läänin eteläinen vaalipiiri,1
Loviisa,2010,Helsingin vaalipiiri,1
Loviisa,2009,Varsinais-Suomen vaalipiiri,2
Loviisa,2010,Vaasan vaalipiiri,1
Loviisa,2006,Pirkanmaan vaalipiiri,2
Loviisa,2007,Helsingin kaupungin vaalipiiri,1
Loviisa,2009,Helsingin vaalipiiri,1
Loviisa,2010,Keski-Suomen läänin vaalipiiri,1
Loviisa,2013,Pirkanmaan vaalipiiri,1
Loviisa,2012,Uudenmaan vaalipiiri,1
Lapua,2007,Vaasan vaalipiiri,1
Lapua,2004,Vaasan vaalipiiri,2
Lapua,2005,Vaasan vaalipiiri,5
Lapua,2013,Vaasan vaalipiiri,1
Lapua,2006,Vaasan läänin vaalipiiri,2
Lapua,2008,Vaasan läänin vaalipiiri,2
Lapua,2006,Vaasan vaalipiiri,1
Lapua,2008,Vaasan vaalipiiri,2
Lapua,2009,Keski-Suomen vaalipiiri,1
Lapua,2005,Vaasan läänin vaalipiiri,1
Kauhajoki,2008,Pohjois-Karjalan vaalipiiri,3
Kauhajoki,2010,Pohjois-Savon vaalipiiri,3
Kauhajoki,2009,Pohjois-Savon vaalipiiri,1
Kauhajoki,2009,Pirkanmaan vaalipiiri,4
Kauhajoki,2011,Kymen vaalipiiri,1
Kauhajoki,2009,Uudenmaan vaalipiiri,3
Kauhajoki,2008,Vaasan vaalipiiri,5
Kauhajoki,2007,Satakunnan vaalipiiri,2
Kauhajoki,2013,Hämeen vaalipiiri,1
Kauhajoki,2010,Oulun vaalipiiri,4
Kauhajoki,2011,Oulun vaalipiiri,2
Kauhajoki,2012,Vaasan vaalipiiri,4
Kauhajoki,2008,Kuopion vaalipiiri,4
Kauhajoki,2008,Keski-Suomen vaalipiiri,4
Kauhajoki,2008,Lapin vaalipiiri,3
Kauhajoki,2010,Kymen läänin vaalipiiri,1
Kauhajoki,2010,Satakunnan vaalipiiri,1
Kauhajoki,2010,Pohjois-Karjalan vaalipiiri,1
Kauhajoki,2009,Turun läänin eteläinen vaalipiiri,2
Kauhajoki,2008,Kymen läänin vaalipiiri,4
Kauhajoki,2009,Hämeen läänin eteläinen vaalipiiri,1
Kauhajoki,2009,Oulun vaalipiiri,3
Kauhajoki,2008,Uudenmaan vaalipiiri,6
Kauhajoki,2005,Vaasan läänin vaalipiiri,2
Kauhajoki,2013,Vaasan vaalipiiri,4
Kauhajoki,2009,Mikkelin vaalipiiri,1
Kauhajoki,2008,Oulun läänin vaalipiiri,2
Kauhajoki,2010,Lapin vaalipiiri,2
Kauhajoki,2011,Vaasan vaalipiiri,5
Kauhajoki,2008,Oulun vaalipiiri,3
Kauhajoki,2009,Satakunnan vaalipiiri,3
Kauhajoki,2012,Helsingin kaupungin vaalipiiri,2
Kauhajoki,2005,Hämeen läänin eteläinen vaalipiiri,1
Kauhajoki,2008,Helsingin kaupungin vaalipiiri,1
Kauhajoki,2009,Kymen vaalipiiri,2
Kauhajoki,2008,Varsinais-Suomen vaalipiiri,2
Kauhajoki,2008,Satakunnan vaalipiiri,2
Kauhajoki,2009,Kymen läänin vaalipiiri,1
Kauhajoki,2008,Hämeen vaalipiiri,3
Kauhajoki,2010,Keski-Suomen vaalipiiri,1
Kauhajoki,2006,Vaasan vaalipiiri,4
Kauhajoki,2008,Helsingin vaalipiiri,3
Kauhajoki,2010,Pirkanmaan vaalipiiri,1
Kauhajoki,2008,Hämeen läänin pohjoinen vaalipiiri,1
Kauhajoki,2009,Vaasan vaalipiiri,6
Kauhajoki,2009,Keski-Suomen vaalipiiri,3
Kauhajoki,2013,Satakunnan vaalipiiri,1
Kauhajoki,2009,Kuopion vaalipiiri,1
Kauhajoki,2013,Helsingin vaalipiiri,1
Kauhajoki,2006,Helsingin kaupungin vaalipiiri,1
Kauhajoki,2010,Vaasan vaalipiiri,3
Kauhajoki,2008,Uudenmaan läänin vaalipiiri,2
Kauhajoki,2009,Helsingin vaalipiiri,4
Kauhajoki,2004,Kuopion vaalipiiri,1
Kauhajoki,2010,Hämeen vaalipiiri,1
Kauhajoki,2013,Lapin vaalipiiri,1
Kauhajoki,2005,Mikkelin vaalipiiri,1
Kauhajoki,2004,Vaasan vaalipiiri,1
Kauhajoki,2011,Keski-Suomen vaalipiiri,1
Kauhajoki,2008,Pirkanmaan vaalipiiri,2
Kauhajoki,2010,Varsinais-Suomen vaalipiiri,1
Kauhajoki,2006,Keski-Suomen vaalipiiri,1
Kauhajoki,2009,Oulun läänin vaalipiiri,1
Kauhajoki,2005,Keski-Suomen vaalipiiri,1
Kauhajoki,2012,Pirkanmaan vaalipiiri,1
Kauhajoki,2005,Vaasan vaalipiiri,2
Kauhajoki,2012,Hämeen vaalipiiri,1
Kauhajoki,2010,Uudenmaan vaalipiiri,1
Kauhajoki,2012,Satakunnan vaalipiiri,1
Kauhajoki,2008,Keski-Suomen läänin vaalipiiri,1
Kauhajoki,2006,Vaasan läänin vaalipiiri,1
Kauhajoki,2012,Uudenmaan vaalipiiri,2
Kankaanpää,2006,Turun läänin pohjoinen vaalipiiri,2
Kankaanpää,2005,Keski-Suomen vaalipiiri,3
Kankaanpää,2007,Keski-Suomen vaalipiiri,4
Kankaanpää,2004,Keski-Suomen vaalipiiri,1
Kankaanpää,2011,Satakunnan vaalipiiri,1
Kankaanpää,2009,Satakunnan vaalipiiri,1
Kankaanpää,2006,Pirkanmaan vaalipiiri,1
Kankaanpää,2013,Keski-Suomen vaalipiiri,1
Kankaanpää,2011,Pirkanmaan vaalipiiri,1
Kankaanpää,2011,Vaasan vaalipiiri,1
Kankaanpää,2007,Satakunnan vaalipiiri,2
Kankaanpää,2011,Turun läänin pohjoinen vaalipiiri,1
Ulvila,2009,Pohjois-Savon vaalipiiri,1
Ulvila,2011,Keski-Suomen vaalipiiri,1
Ulvila,2009,Satakunnan vaalipiiri,1
Ulvila,2005,Oulun vaalipiiri,1
Ulvila,2010,Helsingin vaalipiiri,1
Ulvila,2011,Hämeen vaalipiiri,1
Ulvila,2012,Pohjois-Savon vaalipiiri,1
Ulvila,2013,Satakunnan vaalipiiri,1
Ulvila,2013,Keski-Suomen vaalipiiri,1
Ulvila,2011,Hämeen läänin pohjoinen vaalipiiri,1
Kalajoki,2007,Oulun läänin vaalipiiri,1
Kalajoki,2005,Uudenmaan vaalipiiri,1
Kalajoki,2008,Kuopion vaalipiiri,1
Maarianhamina,2007,Kuopion vaalipiiri,1
Maarianhamina,2004,Keski-Suomen vaalipiiri,1
Maarianhamina,2008,Kuopion vaalipiiri,1
Maarianhamina,2012,Helsingin vaalipiiri,1
Maarianhamina,2009,Oulun vaalipiiri,1
Maarianhamina,2005,Turun läänin eteläinen vaalipiiri,1
Maarianhamina,2008,Oulun vaalipiiri,1
Maarianhamina,2007,Vaasan vaalipiiri,1
Maarianhamina,2008,Uudenmaan vaalipiiri,1
Maarianhamina,2006,Hämeen läänin pohjoinen vaalipiiri,1
Alavus,2013,Vaasan vaalipiiri,1
Alavus,2006,Vaasan vaalipiiri,1
Alavus,2007,Keski-Suomen vaalipiiri,2
Alavus,2006,Vaasan läänin vaalipiiri,1
Alavus,2007,Vaasan vaalipiiri,1
Alavus,2011,Vaasan vaalipiiri,3
Alavus,2008,Vaasan läänin vaalipiiri,1
Alavus,2006,Keski-Suomen vaalipiiri,1
Paimio,2005,Varsinais-Suomen vaalipiiri,1
Paimio,2006,Varsinais-Suomen vaalipiiri,1
Paimio,2012,Pirkanmaan vaalipiiri,1
Lieksa,2009,Pohjois-Karjalan vaalipiiri,5
Lieksa,2005,Pohjois-Karjalan vaalipiiri,3
Lieksa,2009,Kymen vaalipiiri,1
Lieksa,2007,Pohjois-Karjalan läänin vaalipiiri,2
Lieksa,2010,Pohjois-Karjalan vaalipiiri,4
Lieksa,2011,Pohjois-Karjalan vaalipiiri,3
Lieksa,2011,Pohjois-Savon vaalipiiri,1
Lieksa,2006,Pohjois-Karjalan vaalipiiri,6
Lieksa,2012,Pohjois-Karjalan läänin vaalipiiri,2
Lieksa,2006,Uudenmaan vaalipiiri,1
Lieksa,2013,Lapin vaalipiiri,1
Lieksa,2004,Pohjois-Karjalan vaalipiiri,4
Lieksa,2005,Keski-Suomen läänin vaalipiiri,1
Lieksa,2005,Oulun läänin vaalipiiri,1
Lieksa,2013,Uudenmaan vaalipiiri,1
Lieksa,2005,Pohjois-Karjalan läänin vaalipiiri,2
Lieksa,2008,Hämeen läänin pohjoinen vaalipiiri,1
Lieksa,2008,Hämeen läänin eteläinen vaalipiiri,2
Lieksa,2009,Pohjois-Karjalan läänin vaalipiiri,1
Lieksa,2008,Turun läänin eteläinen vaalipiiri,1
Lieksa,2007,Pohjois-Karjalan vaalipiiri,2
Lieksa,2006,Keski-Suomen vaalipiiri,1
Lieksa,2012,Pohjois-Karjalan vaalipiiri,1
Lieksa,2013,Pohjois-Karjalan vaalipiiri,1
Lieksa,2011,Pohjois-Karjalan läänin vaalipiiri,1
Lieksa,2007,Pohjois-Savon vaalipiiri,1
Lieksa,2010,Pohjois-Karjalan läänin vaalipiiri,2
Lieksa,2005,Kuopion vaalipiiri,1
Lieksa,2006,Pohjois-Karjalan läänin vaalipiiri,1
Lieksa,2004,Kymen vaalipiiri,1
Lieksa,2008,Pohjois-Karjalan vaalipiiri,1
Lieksa,2005,Pirkanmaan vaalipiiri,1
Lieksa,2008,Pohjois-Karjalan läänin vaalipiiri,1
Nivala,2010,Pirkanmaan vaalipiiri,1
Nivala,2012,Pirkanmaan vaalipiiri,1
Nivala,2013,Oulun vaalipiiri,1
Nivala,2005,Oulun vaalipiiri,2
Nivala,2007,Oulun vaalipiiri,1
Nivala,2012,Keski-Suomen läänin vaalipiiri,1
Kauniainen,2013,Oulun vaalipiiri,3
Kauniainen,2008,Helsingin vaalipiiri,2
Kauniainen,2013,Uudenmaan vaalipiiri,6
Kauniainen,2012,Keski-Suomen vaalipiiri,1
Kauniainen,2004,Pirkanmaan vaalipiiri,1
Kauniainen,2009,Pohjois-Savon vaalipiiri,2
Kauniainen,2010,Uudenmaan vaalipiiri,7
Kauniainen,2006,Kymen vaalipiiri,1
Kauniainen,2006,Uudenmaan vaalipiiri,1
Kauniainen,2012,Uudenmaan vaalipiiri,7
Kauniainen,2007,Hämeen läänin pohjoinen vaalipiiri,1
Kauniainen,2012,Pirkanmaan vaalipiiri,2
Kauniainen,2011,Uudenmaan vaalipiiri,7
Kauniainen,2013,Hämeen vaalipiiri,1
Kauniainen,2006,Hämeen läänin pohjoinen vaalipiiri,2
Kauniainen,2010,Lapin vaalipiiri,1
Kauniainen,2009,Uudenmaan vaalipiiri,2
Kauniainen,2008,Lapin vaalipiiri,1
Kauniainen,2006,Helsingin vaalipiiri,2
Kauniainen,2011,Helsingin vaalipiiri,4
Kauniainen,2010,Helsingin vaalipiiri,2
Kauniainen,2007,Helsingin vaalipiiri,1
Kauniainen,2008,Uudenmaan vaalipiiri,4
Kauniainen,2007,Uudenmaan vaalipiiri,4
Kauniainen,2010,Oulun vaalipiiri,1
Kauniainen,2006,Turun läänin eteläinen vaalipiiri,1
Kauniainen,2008,Hämeen läänin pohjoinen vaalipiiri,2
Kauniainen,2010,Pohjois-Savon vaalipiiri,1
Kauniainen,2008,Varsinais-Suomen vaalipiiri,1
Kauniainen,2005,Keski-Suomen vaalipiiri,1
Kauniainen,2012,Pohjois-Savon vaalipiiri,1
Kauniainen,2009,Keski-Suomen vaalipiiri,3
Kauniainen,2007,Kuopion vaalipiiri,2
Kauniainen,2011,Vaasan läänin vaalipiiri,1
Kauniainen,2009,Pohjois-Karjalan läänin vaalipiiri,1
Kauniainen,2005,Pirkanmaan vaalipiiri,1
Kauniainen,2006,Pirkanmaan vaalipiiri,1
Kauniainen,2012,Oulun vaalipiiri,2
Kauniainen,2012,Kymen vaalipiiri,1
Kauniainen,2005,Helsingin vaalipiiri,1
Kauniainen,2013,Keski-Suomen vaalipiiri,1
Kauniainen,2010,Pohjois-Karjalan läänin vaalipiiri,1
Kauniainen,2008,Hämeen läänin eteläinen vaalipiiri,1
Kauniainen,2008,Kuopion vaalipiiri,1
Kauniainen,2004,Uudenmaan vaalipiiri,1
Kauniainen,2005,Uudenmaan vaalipiiri,1
Kauniainen,2009,Pirkanmaan vaalipiiri,1
Kitee,2009,Hämeen vaalipiiri,1
Kitee,2010,Pohjois-Karjalan läänin vaalipiiri,4
Kitee,2004,Kymen vaalipiiri,1
Kitee,2006,Pohjois-Karjalan läänin vaalipiiri,4
Kitee,2008,Pohjois-Karjalan läänin vaalipiiri,5
Kitee,2004,Pohjois-Karjalan läänin vaalipiiri,4
Kitee,2009,Pohjois-Karjalan läänin vaalipiiri,4
Kitee,2005,Pohjois-Karjalan läänin vaalipiiri,2
Kitee,2009,Kymen vaalipiiri,1
Kitee,2006,Keski-Suomen vaalipiiri,1
Kitee,2008,Pohjois-Karjalan vaalipiiri,1
Kitee,2011,Uudenmaan vaalipiiri,2
Kitee,2010,Pohjois-Karjalan vaalipiiri,1
Kitee,2005,Pohjois-Karjalan vaalipiiri,1
Kitee,2009,Keski-Suomen vaalipiiri,1
Kitee,2007,Pohjois-Karjalan läänin vaalipiiri,1
Kitee,2006,Kymen vaalipiiri,1
Kitee,2006,Pohjois-Karjalan vaalipiiri,1
Kitee,2011,Pohjois-Karjalan vaalipiiri,1
Huittinen,2010,Varsinais-Suomen vaalipiiri,1
Huittinen,2007,Pirkanmaan vaalipiiri,1
Huittinen,2010,Satakunnan vaalipiiri,1
Huittinen,2011,Satakunnan vaalipiiri,2
Huittinen,2010,Turun läänin pohjoinen vaalipiiri,1
Huittinen,2013,Pirkanmaan vaalipiiri,1
Huittinen,2005,Turun läänin pohjoinen vaalipiiri,1
Huittinen,2004,Keski-Suomen vaalipiiri,1
Huittinen,2012,Pirkanmaan vaalipiiri,1
Mänttä-Vilppula,2011,Pirkanmaan vaalipiiri,6
Mänttä-Vilppula,2012,Pirkanmaan vaalipiiri,2
Mänttä-Vilppula,2013,Pirkanmaan vaalipiiri,6
Mänttä-Vilppula,2013,Keski-Suomen vaalipiiri,2
Mänttä-Vilppula,2010,Keski-Suomen vaalipiiri,1
Närpiö,2010,Vaasan läänin vaalipiiri,1
Närpiö,2004,Oulun vaalipiiri,1
Närpiö,2011,Helsingin vaalipiiri,1
Närpiö,2005,Uudenmaan vaalipiiri,1
Närpiö,2009,Satakunnan vaalipiiri,1
Närpiö,2010,Vaasan vaalipiiri,1
Närpiö,2007,Vaasan vaalipiiri,1
Närpiö,2008,Vaasan vaalipiiri,1
Nurmes,2004,Pohjois-Karjalan vaalipiiri,1
Nurmes,2006,Pohjois-Karjalan vaalipiiri,5
Nurmes,2008,Pohjois-Savon vaalipiiri,1
Nurmes,2009,Pohjois-Karjalan vaalipiiri,3
Nurmes,2012,Pohjois-Karjalan läänin vaalipiiri,2
Nurmes,2005,Pohjois-Karjalan läänin vaalipiiri,3
Nurmes,2005,Vaasan läänin vaalipiiri,1
Nurmes,2004,Vaasan läänin vaalipiiri,2
Nurmes,2005,Oulun läänin vaalipiiri,1
Nurmes,2008,Pohjois-Karjalan läänin vaalipiiri,1
Nurmes,2004,Pohjois-Karjalan läänin vaalipiiri,2
Nurmes,2006,Pohjois-Karjalan läänin vaalipiiri,1
